lon,lat,log_ppt_2025_standardized
-113.16250000047452,45.9458333334925,1.1690693
-113.12916666714251,45.9458333334925,1.0685483
-113.0958333338105,45.9458333334925,1.0204587
-113.06250000047852,45.9458333334925,1.0809681
-113.02916666714653,45.9458333334925,1.1751711
-112.99583333381452,45.9458333334925,1.1655811
-112.96250000048252,45.9458333334925,1.0001543
-112.92916666715053,45.9458333334925,0.86574495
-112.89583333381852,45.9458333334925,0.97272575
-112.8625000004865,45.9458333334925,1.0615859
-112.82916666715452,45.9458333334925,1.1117082
-112.79583333382251,45.9458333334925,1.1160153
-112.76250000049052,45.9458333334925,1.1444644
-112.72916666715852,45.9458333334925,1.1066403
-112.69583333382651,45.9458333334925,0.89115876
-112.6625000004945,45.9458333334925,0.8151757
-112.62916666716252,45.9458333334925,0.85456485
-112.59583333383053,45.9458333334925,0.8320786
-112.56250000049852,45.9458333334925,0.7930677
-112.52916666716652,45.9458333334925,0.8101748
-112.49583333383453,45.9458333334925,0.81907165
-112.46250000050252,45.9458333334925,0.80669475
-112.4291666671705,45.9458333334925,0.73477924
-112.39583333383852,45.9458333334925,0.7638811
-112.36250000050651,45.9458333334925,0.88769084
-112.32916666717452,45.9458333334925,0.9353535
-112.29583333384252,45.9458333334925,0.8942456
-112.26250000051051,45.9458333334925,0.9207352
-112.2291666671785,45.9458333334925,0.930443
-112.19583333384652,45.9458333334925,0.91198415
-112.16250000051453,45.9458333334925,0.865403
-112.12916666718252,45.9458333334925,0.8588912
-112.09583333385052,45.9458333334925,0.8845191
-112.06250000051853,45.9458333334925,0.9666909
-112.02916666718652,45.9458333334925,1.0441465
-111.9958333338545,45.9458333334925,1.040566
-111.96250000052252,45.9458333334925,0.86383617
-111.92916666719051,45.9458333334925,0.45206797
-111.89583333385852,45.9458333334925,0.49871895
-111.86250000052652,45.9458333334925,0.54405457
-111.82916666719451,45.9458333334925,0.6732739
-111.7958333338625,45.9458333334925,0.65336967
-111.76250000053052,45.9458333334925,0.44766343
-111.72916666719853,45.9458333334925,0.525091
-111.69583333386652,45.9458333334925,0.6012993
-111.66250000053452,45.9458333334925,0.5234331
-111.62916666720253,45.9458333334925,0.4916286
-111.59583333387052,45.9458333334925,0.48816144
-111.5625000005385,45.9458333334925,0.480308
-111.52916666720652,45.9458333334925,0.439649
-111.49583333387451,45.9458333334925,0.42106634
-111.46250000054252,45.9458333334925,0.4211352
-111.42916666721052,45.9458333334925,0.5315454
-111.39583333387851,45.9458333334925,0.83817774
-111.3625000005465,45.9458333334925,0.88412005
-111.32916666721452,45.9458333334925,0.94390804
-111.29583333388253,45.9458333334925,0.96337146
-111.26250000055052,45.9458333334925,1.0198016
-111.22916666721852,45.9458333334925,1.070566
-111.19583333388653,45.9458333334925,1.0358396
-111.16250000055452,45.9458333334925,1.0191802
-111.1291666672225,45.9458333334925,1.0916485
-111.09583333389052,45.9458333334925,1.2510747
-111.06250000055852,45.9458333334925,1.4378251
-111.02916666722652,45.9458333334925,0.7627562
-110.99583333389452,45.9458333334925,0.66303766
-110.96250000056251,45.9458333334925,0.8696106
-110.9291666672305,45.9458333334925,1.2077432
-110.89583333389852,45.9458333334925,1.4567639
-110.86250000056653,45.9458333334925,1.458991
-110.82916666723452,45.9458333334925,1.4228487
-110.79583333390252,45.9458333334925,1.4794589
-110.76250000057053,45.9458333334925,1.4743586
-110.72916666723852,45.9458333334925,1.2545929
-110.6958333339065,45.9458333334925,0.86922735
-110.66250000057452,45.9458333334925,0.74851537
-110.62916666724252,45.9458333334925,0.7498941
-110.59583333391052,45.9458333334925,0.71108353
-110.56250000057852,45.9458333334925,0.69141036
-110.52916666724651,45.9458333334925,0.70504576
-110.4958333339145,45.9458333334925,0.7407391
-110.46250000058252,45.9458333334925,0.7975509
-110.42916666725051,45.9458333334925,0.90060157
-110.39583333391852,45.9458333334925,1.0795783
-110.36250000058652,45.9458333334925,1.1883646
-110.32916666725453,45.9458333334925,1.1603765
-110.2958333339225,45.9458333334925,0.96988237
-110.2625000005905,45.9458333334925,1.0107957
-110.22916666725853,45.9458333334925,1.1631162
-110.19583333392652,45.9458333334925,0.9071529
-110.16250000059452,45.9458333334925,0.73404235
-110.12916666726252,45.9458333334925,0.6319816
-110.09583333393051,45.9458333334925,0.598945
-110.0625000005985,45.9458333334925,0.5720088
-110.02916666726652,45.9458333334925,0.5570744
-109.99583333393451,45.9458333334925,0.56408304
-109.96250000060252,45.9458333334925,0.6060352
-109.92916666727052,45.9458333334925,0.5917794
-109.89583333393853,45.9458333334925,0.54136705
-109.8625000006065,45.9458333334925,0.5368818
-109.8291666672745,45.9458333334925,0.56383467
-109.79583333394253,45.9458333334925,0.5648067
-109.76250000061052,45.9458333334925,0.57287097
-109.72916666727852,45.9458333334925,0.5766703
-109.69583333394652,45.9458333334925,0.5653132
-109.66250000061451,45.9458333334925,0.5097201
-109.6291666672825,45.9458333334925,0.54203093
-109.59583333395052,45.9458333334925,0.6465949
-109.56250000061851,45.9458333334925,0.5806714
-109.52916666728652,45.9458333334925,0.63120896
-109.49583333395452,45.9458333334925,0.66556567
-109.46250000062253,45.9458333334925,0.6660563
-109.4291666672905,45.9458333334925,0.6534689
-109.3958333339585,45.9458333334925,0.60498536
-109.36250000062653,45.9458333334925,0.57043135
-109.32916666729452,45.9458333334925,0.43887618
-109.29583333396252,45.9458333334925,0.3350062
-109.26250000063052,45.9458333334925,0.33674198
-109.22916666729851,45.9458333334925,0.34314552
-109.1958333339665,45.9458333334925,0.34375602
-109.16250000063452,45.9458333334925,0.33672318
-109.12916666730251,45.9458333334925,0.38608533
-109.09583333397052,45.9458333334925,0.56531346
-109.06250000063852,45.9458333334925,0.58636576
-109.02916666730653,45.9458333334925,0.6230359
-108.99583333397452,45.9458333334925,0.64018667
-108.9625000006425,45.9458333334925,0.63590086
-108.92916666731053,45.9458333334925,0.63940865
-108.89583333397852,45.9458333334925,0.6600153
-108.86250000064652,45.9458333334925,0.69611835
-108.79583333398251,45.9458333334925,0.78491884
-108.7625000006505,45.9458333334925,0.8099392
-108.72916666731852,45.9458333334925,0.85276896
-108.69583333398651,45.9458333334925,0.8901615
-108.66250000065452,45.9458333334925,0.91543823
-108.62916666732252,45.9458333334925,0.9215414
-108.59583333399053,45.9458333334925,0.91951036
-108.56250000065852,45.9458333334925,0.9285669
-108.49583333399453,45.9458333334925,0.9203082
-108.46250000066252,45.9458333334925,0.93224764
-108.42916666733052,45.9458333334925,0.9505186
-108.39583333399852,45.9458333334925,0.98026896
-108.36250000066651,45.9458333334925,1.011564
-108.3291666673345,45.9458333334925,1.0688416
-108.29583333400252,45.9458333334925,1.1036034
-108.26250000067051,45.9458333334925,1.1178253
-108.22916666733852,45.9458333334925,1.1349591
-108.19583333400652,45.9458333334925,1.2264818
-108.16250000067453,45.9458333334925,1.296502
-108.12916666734252,45.9458333334925,1.3123703
-108.0958333340105,45.9458333334925,1.2898643
-108.06250000067853,45.9458333334925,1.2965697
-108.02916666734652,45.9458333334925,1.3153304
-107.99583333401452,45.9458333334925,1.3120024
-107.96250000068252,45.9458333334925,1.3263013
-107.92916666735051,45.9458333334925,1.3385272
-107.8958333340185,45.9458333334925,1.3481163
-107.86250000068652,45.9458333334925,1.356352
-107.82916666735451,45.9458333334925,1.3848206
-107.76250000069052,45.9458333334925,1.422309
-107.72916666735853,45.9458333334925,1.4722651
-107.69583333402652,45.9458333334925,1.5255034
-107.66250000069452,45.9458333334925,1.5299323
-107.62916666736253,45.9458333334925,1.4988528
-107.59583333403052,45.9458333334925,1.4202577
-107.56250000069852,45.9458333334925,1.4012498
-107.52916666736652,45.9458333334925,1.4105622
-107.49583333403451,45.9458333334925,1.4671874
-107.4625000007025,45.9458333334925,1.5583236
-107.42916666737052,45.9458333334925,1.599846
-107.39583333403851,45.9458333334925,1.641387
-107.36250000070652,45.9458333334925,1.6699593
-107.32916666737452,45.9458333334925,1.6294119
-107.29583333404253,45.9458333334925,1.6168026
-107.26250000071052,45.9458333334925,1.6026245
-107.22916666737852,45.9458333334925,1.6279756
-107.19583333404653,45.9458333334925,1.6399134
-107.16250000071452,45.9458333334925,1.6806155
-107.12916666738252,45.9458333334925,1.7017602
-107.09583333405052,45.9458333334925,1.6329037
-107.06250000071852,45.9458333334925,1.6089401
-107.0291666673865,45.9458333334925,1.6316235
-106.99583333405452,45.9458333334925,1.6361676
-106.96250000072251,45.9458333334925,1.593455
-106.92916666739052,45.9458333334925,1.5636711
-106.89583333405852,45.9458333334925,1.5461667
-106.86250000072653,45.9458333334925,1.5096079
-106.82916666739452,45.9458333334925,1.4615027
-106.79583333406252,45.9458333334925,1.436614
-106.76250000073053,45.9458333334925,1.4093189
-106.72916666739852,45.9458333334925,1.3701785
-106.69583333406652,45.9458333334925,1.3357966
-106.66250000073452,45.9458333334925,1.3263404
-106.62916666740252,45.9458333334925,1.3263215
-106.5958333340705,45.9458333334925,1.349082
-106.56250000073852,45.9458333334925,1.3849986
-106.52916666740651,45.9458333334925,1.4324776
-106.49583333407452,45.9458333334925,1.4916916
-106.46250000074252,45.9458333334925,1.5283657
-106.42916666741051,45.9458333334925,1.5510651
-106.39583333407852,45.9458333334925,1.5827084
-106.36250000074652,45.9458333334925,1.6101797
-106.32916666741453,45.9458333334925,1.616901
-106.29583333408252,45.9458333334925,1.6178074
-106.26250000075052,45.9458333334925,1.6201509
-106.22916666741853,45.9458333334925,1.6192423
-106.19583333408652,45.9458333334925,1.6128367
-106.1625000007545,45.9458333334925,1.6083624
-106.12916666742252,45.9458333334925,1.6123214
-106.09583333409051,45.9458333334925,1.6131324
-106.06250000075852,45.9458333334925,1.6057273
-106.02916666742652,45.9458333334925,1.6082106
-105.99583333409451,45.9458333334925,1.6094666
-105.96250000076252,45.9458333334925,1.6088123
-105.92916666743052,45.9458333334925,1.6025493
-105.89583333409853,45.9458333334925,1.5943071
-105.86250000076652,45.9458333334925,1.5861865
-105.82916666743452,45.9458333334925,1.6018631
-105.79583333410253,45.9458333334925,1.5950011
-105.76250000077052,45.9458333334925,1.5850593
-105.7291666674385,45.9458333334925,1.5778924
-105.69583333410652,45.9458333334925,1.55944
-105.66250000077451,45.9458333334925,1.5570788
-105.62916666744252,45.9458333334925,1.5609941
-105.59583333411052,45.9458333334925,1.5775325
-105.56250000077851,45.9458333334925,1.6062611
-105.5291666674465,45.9458333334925,1.6276994
-105.49583333411452,45.9458333334925,1.6460367
-105.46250000078253,45.9458333334925,1.6628113
-105.42916666745052,45.9458333334925,1.6783544
-105.39583333411852,45.9458333334925,1.6794517
-105.36250000078653,45.9458333334925,1.6891112
-105.32916666745452,45.9458333334925,1.70207
-105.2958333341225,45.9458333334925,1.7490703
-105.22916666745851,45.9458333334925,1.7784923
-105.19583333412652,45.9458333334925,1.7684097
-105.16250000079452,45.9458333334925,1.7510673
-105.12916666746251,45.9458333334925,1.7249849
-105.0958333341305,45.9458333334925,1.6890658
-105.06250000079852,45.9458333334925,1.6620535
-105.02916666746653,45.9458333334925,1.6482639
-104.99583333413452,45.9458333334925,1.6549721
-104.96250000080252,45.9458333334925,1.6756066
-104.92916666747053,45.9458333334925,1.6946781
-104.89583333413852,45.9458333334925,1.7032442
-104.8625000008065,45.9458333334925,1.677766
-104.82916666747452,45.9458333334925,1.6427855
-104.79583333414251,45.9458333334925,1.6215037
-104.76250000081052,45.9458333334925,1.5768757
-104.72916666747852,45.9458333334925,1.5326407
-104.69583333414651,45.9458333334925,1.5081764
-104.6625000008145,45.9458333334925,1.4995731
-104.62916666748252,45.9458333334925,1.498112
-104.59583333415053,45.9458333334925,1.4804738
-104.56250000081852,45.9458333334925,1.4477385
-104.52916666748652,45.9458333334925,1.4214631
-104.49583333415453,45.9458333334925,1.4107145
-104.46250000082252,45.9458333334925,1.4001962
-104.4291666674905,45.9458333334925,1.3897603
-104.39583333415852,45.9458333334925,1.3671147
-104.36250000082651,45.9458333334925,1.3399193
-104.32916666749452,45.9458333334925,1.2920129
-104.29583333416252,45.9458333334925,1.2398082
-104.26250000083051,45.9458333334925,1.1988252
-104.2291666674985,45.9458333334925,1.1609521
-104.19583333416652,45.9458333334925,1.1328934
-104.16250000083453,45.9458333334925,1.1172713
-104.12916666750252,45.9458333334925,1.1099846
-104.09583333417052,45.9458333334925,1.1217682
-104.06250000083853,45.9458333334925,1.1395838
-114.45000000042302,45.991666666824,0.6353558
-114.42666666709064,45.9900000001574,0.5762886
-114.3950000004252,45.9800000001578,0.582715
-114.36250000042652,45.9791666668245,0.7089397
-114.29583333376252,45.9791666668245,0.64754385
-114.26250000043052,45.9791666668245,0.6873108
-114.22916666709853,45.9791666668245,0.9014528
-114.19583333376652,45.9791666668245,1.1596352
-114.1625000004345,45.9791666668245,1.1531949
-114.12916666710252,45.9791666668245,1.1655256
-114.09583333377051,45.9791666668245,1.136038
-114.06250000043852,45.9791666668245,1.1602294
-114.02916666710652,45.9791666668245,1.1662194
-113.99583333377451,45.9791666668245,1.177379
-113.9625000004425,45.9791666668245,1.1852078
-113.92916666711052,45.9791666668245,1.206305
-113.89583333377853,45.9791666668245,1.14815
-113.86250000044652,45.9791666668245,1.0314206
-113.82916666711452,45.9791666668245,1.0550371
-113.79583333378253,45.9791666668245,1.1111425
-113.76250000045052,45.9791666668245,1.0959723
-113.7291666671185,45.9791666668245,1.1580895
-113.69583333378652,45.9791666668245,1.1741294
-113.66250000045451,45.9791666668245,1.0167567
-113.62916666712252,45.9791666668245,1.0616643
-113.59583333379052,45.9791666668245,1.0798796
-113.56250000045851,45.9791666668245,0.9882256
-113.5291666671265,45.9791666668245,0.93223
-113.49583333379452,45.9791666668245,0.8062531
-113.46250000046253,45.9791666668245,0.7633924
-113.42916666713052,45.9791666668245,0.7429421
-113.39583333379852,45.9791666668245,0.7251943
-113.36250000046653,45.9791666668245,0.70867014
-113.32916666713452,45.9791666668245,0.74397683
-113.2958333338025,45.9791666668245,0.7836614
-113.26250000047052,45.9791666668245,0.9215706
-113.22916666713851,45.9791666668245,0.9807324
-113.19583333380652,45.9791666668245,1.1004778
-113.16250000047452,45.9791666668245,1.1436884
-113.12916666714251,45.9791666668245,1.1820059
-113.0958333338105,45.9791666668245,1.1839718
-113.06250000047852,45.9791666668245,1.2044183
-113.02916666714653,45.9791666668245,1.2077906
-112.99583333381452,45.9791666668245,1.2216451
-112.96250000048252,45.9791666668245,1.1291809
-112.92916666715053,45.9791666668245,1.0329139
-112.89583333381852,45.9791666668245,1.1159432
-112.8625000004865,45.9791666668245,1.2256941
-112.82916666715452,45.9791666668245,1.1778841
-112.79583333382251,45.9791666668245,1.1328087
-112.76250000049052,45.9791666668245,1.1019247
-112.72916666715852,45.9791666668245,0.9515079
-112.69583333382651,45.9791666668245,0.8601859
-112.62916666716252,45.9791666668245,0.85426706
-112.59583333383053,45.9791666668245,0.83035636
-112.56250000049852,45.9791666668245,0.7992396
-112.52916666716652,45.9791666668245,0.79949325
-112.49583333383453,45.9791666668245,0.8032721
-112.46250000050252,45.9791666668245,0.7924091
-112.4291666671705,45.9791666668245,0.7040974
-112.39583333383852,45.9791666668245,0.7087395
-112.36250000050651,45.9791666668245,0.8175789
-112.32916666717452,45.9791666668245,0.9357866
-112.29583333384252,45.9791666668245,0.89695656
-112.26250000051051,45.9791666668245,0.89990294
-112.2291666671785,45.9791666668245,0.8719376
-112.19583333384652,45.9791666668245,0.8873791
-112.16250000051453,45.9791666668245,0.8941872
-112.12916666718252,45.9791666668245,0.8566679
-112.09583333385052,45.9791666668245,0.8768255
-112.06250000051853,45.9791666668245,1.0421259
-112.02916666718652,45.9791666668245,0.86836445
-111.9958333338545,45.9791666668245,0.99721026
-111.96250000052252,45.9791666668245,0.8462314
-111.92916666719051,45.9791666668245,0.48776725
-111.89583333385852,45.9791666668245,0.45064703
-111.86250000052652,45.9791666668245,0.43318644
-111.82916666719451,45.9791666668245,0.72683114
-111.7958333338625,45.9791666668245,0.86933506
-111.76250000053052,45.9791666668245,0.8589988
-111.72916666719853,45.9791666668245,0.68039435
-111.69583333386652,45.9791666668245,0.44050556
-111.66250000053452,45.9791666668245,0.4624578
-111.62916666720253,45.9791666668245,0.4802619
-111.59583333387052,45.9791666668245,0.47842693
-111.5625000005385,45.9791666668245,0.4837561
-111.52916666720652,45.9791666668245,0.63927794
-111.49583333387451,45.9791666668245,0.5427114
-111.46250000054252,45.9791666668245,0.3887221
-111.42916666721052,45.9791666668245,0.46800035
-111.39583333387851,45.9791666668245,0.6569668
-111.3625000005465,45.9791666668245,0.7983796
-111.32916666721452,45.9791666668245,1.0219084
-111.29583333388253,45.9791666668245,1.1505983
-111.26250000055052,45.9791666668245,1.0698733
-111.22916666721852,45.9791666668245,1.0249174
-111.19583333388653,45.9791666668245,0.9909664
-111.16250000055452,45.9791666668245,0.99467623
-111.1291666672225,45.9791666668245,1.0593044
-111.09583333389052,45.9791666668245,1.2259082
-111.06250000055852,45.9791666668245,1.4914523
-111.02916666722652,45.9791666668245,0.97607815
-110.99583333389452,45.9791666668245,1.1080348
-110.9291666672305,45.9791666668245,1.4982703
-110.89583333389852,45.9791666668245,1.5381923
-110.86250000056653,45.9791666668245,1.4487327
-110.82916666723452,45.9791666668245,1.2613394
-110.79583333390252,45.9791666668245,1.1497642
-110.76250000057053,45.9791666668245,1.0344285
-110.72916666723852,45.9791666668245,0.9219432
-110.6958333339065,45.9791666668245,0.82487005
-110.66250000057452,45.9791666668245,0.73295224
-110.62916666724252,45.9791666668245,0.70978117
-110.59583333391052,45.9791666668245,0.6901151
-110.56250000057852,45.9791666668245,0.6631234
-110.52916666724651,45.9791666668245,0.6685661
-110.4958333339145,45.9791666668245,0.72425216
-110.46250000058252,45.9791666668245,0.95022726
-110.42916666725051,45.9791666668245,1.1284914
-110.39583333391852,45.9791666668245,1.1207894
-110.36250000058652,45.9791666668245,0.9984671
-110.32916666725453,45.9791666668245,0.9688889
-110.2958333339225,45.9791666668245,0.9514384
-110.2625000005905,45.9791666668245,0.9692258
-110.22916666725853,45.9791666668245,1.0029324
-110.19583333392652,45.9791666668245,1.0014722
-110.16250000059452,45.9791666668245,0.8190667
-110.12916666726252,45.9791666668245,0.6722672
-110.09583333393051,45.9791666668245,0.61007863
-110.0625000005985,45.9791666668245,0.57200235
-110.02916666726652,45.9791666668245,0.54392606
-109.99583333393451,45.9791666668245,0.5229236
-109.96250000060252,45.9791666668245,0.49789524
-109.92916666727052,45.9791666668245,0.48901165
-109.89583333393853,45.9791666668245,0.45749477
-109.8625000006065,45.9791666668245,0.4136761
-109.8291666672745,45.9791666668245,0.4705479
-109.79583333394253,45.9791666668245,0.51032764
-109.76250000061052,45.9791666668245,0.5201786
-109.72916666727852,45.9791666668245,0.55090094
-109.69583333394652,45.9791666668245,0.49039465
-109.66250000061451,45.9791666668245,0.5092231
-109.6291666672825,45.9791666668245,0.57213545
-109.59583333395052,45.9791666668245,0.5749096
-109.56250000061851,45.9791666668245,0.5389653
-109.52916666728652,45.9791666668245,0.5473418
-109.49583333395452,45.9791666668245,0.5386117
-109.46250000062253,45.9791666668245,0.53085387
-109.4291666672905,45.9791666668245,0.5184964
-109.3958333339585,45.9791666668245,0.50356597
-109.36250000062653,45.9791666668245,0.51998794
-109.32916666729452,45.9791666668245,0.4553621
-109.29583333396252,45.9791666668245,0.33716238
-109.26250000063052,45.9791666668245,0.3310193
-109.22916666729851,45.9791666668245,0.33881375
-109.1958333339665,45.9791666668245,0.34193072
-109.16250000063452,45.9791666668245,0.3685858
-109.12916666730251,45.9791666668245,0.524883
-109.09583333397052,45.9791666668245,0.5801717
-109.06250000063852,45.9791666668245,0.603925
-109.02916666730653,45.9791666668245,0.64569277
-108.99583333397452,45.9791666668245,0.6576355
-108.9625000006425,45.9791666668245,0.6525892
-108.92916666731053,45.9791666668245,0.6507208
-108.89583333397852,45.9791666668245,0.6593121
-108.86250000064652,45.9791666668245,0.68527776
-108.82916666731452,45.9791666668245,0.7337202
-108.79583333398251,45.9791666668245,0.7828901
-108.7625000006505,45.9791666668245,0.8064182
-108.72916666731852,45.9791666668245,0.8205286
-108.69583333398651,45.9791666668245,0.87251043
-108.66250000065452,45.9791666668245,0.9136076
-108.62916666732252,45.9791666668245,0.9224487
-108.59583333399053,45.9791666668245,0.933522
-108.56250000065852,45.9791666668245,0.94565177
-108.5291666673265,45.9791666668245,0.93725276
-108.49583333399453,45.9791666668245,0.9343839
-108.46250000066252,45.9791666668245,0.95261556
-108.42916666733052,45.9791666668245,0.9660786
-108.39583333399852,45.9791666668245,0.9843837
-108.36250000066651,45.9791666668245,1.0151871
-108.3291666673345,45.9791666668245,1.0634115
-108.29583333400252,45.9791666668245,1.1109381
-108.26250000067051,45.9791666668245,1.1560946
-108.22916666733852,45.9791666668245,1.215559
-108.19583333400652,45.9791666668245,1.3183763
-108.16250000067453,45.9791666668245,1.3776562
-108.12916666734252,45.9791666668245,1.361883
-108.0958333340105,45.9791666668245,1.2981862
-108.06250000067853,45.9791666668245,1.2950498
-108.02916666734652,45.9791666668245,1.3210722
-107.99583333401452,45.9791666668245,1.3372368
-107.96250000068252,45.9791666668245,1.3401849
-107.92916666735051,45.9791666668245,1.3415352
-107.8958333340185,45.9791666668245,1.3605925
-107.86250000068652,45.9791666668245,1.3715495
-107.82916666735451,45.9791666668245,1.3829092
-107.79583333402252,45.9791666668245,1.3981069
-107.76250000069052,45.9791666668245,1.4275188
-107.72916666735853,45.9791666668245,1.4595492
-107.69583333402652,45.9791666668245,1.4970531
-107.66250000069452,45.9791666668245,1.5068638
-107.62916666736253,45.9791666668245,1.4976126
-107.59583333403052,45.9791666668245,1.4224935
-107.56250000069852,45.9791666668245,1.3828721
-107.52916666736652,45.9791666668245,1.3807653
-107.49583333403451,45.9791666668245,1.4342383
-107.4625000007025,45.9791666668245,1.5480192
-107.42916666737052,45.9791666668245,1.6054159
-107.39583333403851,45.9791666668245,1.6334022
-107.36250000070652,45.9791666668245,1.6315776
-107.32916666737452,45.9791666668245,1.5933044
-107.29583333404253,45.9791666668245,1.6107376
-107.26250000071052,45.9791666668245,1.6174386
-107.22916666737852,45.9791666668245,1.6474156
-107.19583333404653,45.9791666668245,1.6531639
-107.16250000071452,45.9791666668245,1.6358856
-107.09583333405052,45.9791666668245,1.5790117
-107.06250000071852,45.9791666668245,1.5903295
-107.0291666673865,45.9791666668245,1.6193475
-106.99583333405452,45.9791666668245,1.6169504
-106.96250000072251,45.9791666668245,1.5813853
-106.92916666739052,45.9791666668245,1.5673468
-106.89583333405852,45.9791666668245,1.5392686
-106.86250000072653,45.9791666668245,1.4999837
-106.82916666739452,45.9791666668245,1.4474976
-106.79583333406252,45.9791666668245,1.4398633
-106.76250000073053,45.9791666668245,1.4345635
-106.72916666739852,45.9791666668245,1.4118265
-106.69583333406652,45.9791666668245,1.4157958
-106.66250000073452,45.9791666668245,1.4147584
-106.62916666740252,45.9791666668245,1.4096276
-106.5958333340705,45.9791666668245,1.4246138
-106.56250000073852,45.9791666668245,1.4438155
-106.52916666740651,45.9791666668245,1.4898787
-106.49583333407452,45.9791666668245,1.5413129
-106.46250000074252,45.9791666668245,1.5615456
-106.42916666741051,45.9791666668245,1.5685405
-106.39583333407852,45.9791666668245,1.5854942
-106.36250000074652,45.9791666668245,1.6025722
-106.32916666741453,45.9791666668245,1.6204357
-106.29583333408252,45.9791666668245,1.6087593
-106.26250000075052,45.9791666668245,1.61231
-106.22916666741853,45.9791666668245,1.6209183
-106.19583333408652,45.9791666668245,1.6224642
-106.1625000007545,45.9791666668245,1.6064105
-106.12916666742252,45.9791666668245,1.6128422
-106.09583333409051,45.9791666668245,1.617711
-106.06250000075852,45.9791666668245,1.6244177
-106.02916666742652,45.9791666668245,1.6186663
-105.99583333409451,45.9791666668245,1.6163945
-105.96250000076252,45.9791666668245,1.625368
-105.92916666743052,45.9791666668245,1.6272211
-105.89583333409853,45.9791666668245,1.609646
-105.86250000076652,45.9791666668245,1.5993077
-105.82916666743452,45.9791666668245,1.6113563
-105.79583333410253,45.9791666668245,1.603211
-105.76250000077052,45.9791666668245,1.597088
-105.7291666674385,45.9791666668245,1.5942721
-105.69583333410652,45.9791666668245,1.588059
-105.66250000077451,45.9791666668245,1.5800084
-105.62916666744252,45.9791666668245,1.5902629
-105.59583333411052,45.9791666668245,1.6041446
-105.56250000077851,45.9791666668245,1.6163117
-105.5291666674465,45.9791666668245,1.6301632
-105.49583333411452,45.9791666668245,1.6486952
-105.46250000078253,45.9791666668245,1.6641103
-105.42916666745052,45.9791666668245,1.6746213
-105.39583333411852,45.9791666668245,1.6765823
-105.36250000078653,45.9791666668245,1.6792004
-105.32916666745452,45.9791666668245,1.6767853
-105.2958333341225,45.9791666668245,1.7110481
-105.26250000079052,45.9791666668245,1.7310152
-105.22916666745851,45.9791666668245,1.7500802
-105.19583333412652,45.9791666668245,1.750621
-105.16250000079452,45.9791666668245,1.7273166
-105.12916666746251,45.9791666668245,1.6866374
-105.0958333341305,45.9791666668245,1.6577733
-105.06250000079852,45.9791666668245,1.6434945
-105.02916666746653,45.9791666668245,1.6278788
-104.99583333413452,45.9791666668245,1.6403399
-104.96250000080252,45.9791666668245,1.6517746
-104.92916666747053,45.9791666668245,1.6612564
-104.89583333413852,45.9791666668245,1.6542382
-104.8625000008065,45.9791666668245,1.6407483
-104.82916666747452,45.9791666668245,1.6189747
-104.79583333414251,45.9791666668245,1.5863768
-104.76250000081052,45.9791666668245,1.57422
-104.72916666747852,45.9791666668245,1.5462588
-104.69583333414651,45.9791666668245,1.5124292
-104.6625000008145,45.9791666668245,1.4986315
-104.62916666748252,45.9791666668245,1.498943
-104.59583333415053,45.9791666668245,1.486107
-104.56250000081852,45.9791666668245,1.4622331
-104.52916666748652,45.9791666668245,1.4334092
-104.49583333415453,45.9791666668245,1.4093943
-104.46250000082252,45.9791666668245,1.3901955
-104.4291666674905,45.9791666668245,1.3770795
-104.39583333415852,45.9791666668245,1.3695315
-104.36250000082651,45.9791666668245,1.3513361
-104.32916666749452,45.9791666668245,1.3095667
-104.29583333416252,45.9791666668245,1.2691525
-104.26250000083051,45.9791666668245,1.2331882
-104.2291666674985,45.9791666668245,1.1928782
-104.19583333416652,45.9791666668245,1.1659143
-104.16250000083453,45.9791666668245,1.150993
-104.12916666750252,45.9791666668245,1.1475878
-104.09583333417052,45.9791666668245,1.1516789
-104.06250000083853,45.9791666668245,1.1669492
-114.483333333755,46.0041666668235,0.6138655
-114.46166666708922,46.01222222237873,0.6544125
-114.42916666709051,46.0125000001565,0.66852784
-114.3958333337585,46.0125000001565,0.5099723
-114.36250000042652,46.0125000001565,0.5531045
-114.32916666709453,46.0125000001565,0.65115595
-114.29583333376252,46.0125000001565,0.7324037
-114.26250000043052,46.0125000001565,0.86083853
-114.22916666709853,46.0125000001565,1.1407862
-114.19583333376652,46.0125000001565,1.2137452
-114.1625000004345,46.0125000001565,1.2277528
-114.12916666710252,46.0125000001565,1.213371
-114.09583333377051,46.0125000001565,1.162843
-114.06250000043852,46.0125000001565,1.1453493
-114.02916666710652,46.0125000001565,1.2140592
-113.99583333377451,46.0125000001565,1.2120963
-113.9625000004425,46.0125000001565,1.1787695
-113.92916666711052,46.0125000001565,1.170377
-113.89583333377853,46.0125000001565,1.0579343
-113.86250000044652,46.0125000001565,0.9766333
-113.82916666711452,46.0125000001565,1.0005497
-113.79583333378253,46.0125000001565,0.9611994
-113.76250000045052,46.0125000001565,0.89831746
-113.7291666671185,46.0125000001565,1.0570958
-113.69583333378652,46.0125000001565,1.1248896
-113.66250000045451,46.0125000001565,1.05071
-113.62916666712252,46.0125000001565,1.223221
-113.59583333379052,46.0125000001565,1.1928289
-113.56250000045851,46.0125000001565,1.1028644
-113.5291666671265,46.0125000001565,1.1326983
-113.49583333379452,46.0125000001565,0.9519057
